0.6868291392840997,-0.2522043077623783,-0.1920409610837654,0.293662377878454,2
-1.054601485244013,0.04791846128402899,-0.06731930411327514,-1.409409874475465e-06,0
-1.051010797934154,0.0957172139031494,-0.06719035243069027,-1.12757813632014e-05,0
-1.045036103942959,0.1432768259885829,-0.06697610431958034,-3.805863424052869e-05,0
-1.036692057576183,0.1904784184879293,-0.06667756825722015,-9.022282159487638e-05,0
-1.025999128989732,0.2372039396336264,-0.06629615904093189,-0.0001762417426882656,0
-1.012983558533176,0.283336437083629,-0.06583370084523854,-0.0003046012217836069,0
-0.9976772983589928,0.3287603269580619,-0.0652924313394545,-0.0004838042928431707,0
-0.9801179415346661,0.3733616589950363,-0.06467500701335693,-0.000722377146089026,0
-0.960348638952457,0.4170283770477456,-0.06398450989994864,-0.001028876513519905,0
-0.9384180043928773,0.4596505741431103,-0.06322445593151782,-0.001411898797272493,0
-0.9143800081635871,0.5011207413192976,-0.0623988052197455,-0.001880091278143481,0
-0.8882938598069818,0.5413340094550018,-0.06151197461450808,-0.002442165782828742,0
-0.8602238804488107,0.5801883832969669,-0.06056885297178705,-0.003106915238935692,0
-0.8302393654488782,0.6175849668832821,-0.05957481965161693,-0.003883233608525383,0
-0.7984144381160222,0.6534281795478578,-0.05853576687629347,-0.004780139766081493,0
-0.7648278953666182,0.6876259616754198,-0.05745812671174266,-0.005806805978445517,0
-0.7295630463435073,0.7200899693555346,-0.0563489035973509,-0.006972591755978086,0
-0.6927075451764504,0.7507357570576951,-0.05521571354940569,-0.008287083980742738,0
-0.6543532192639433,0.7794829474164494,-0.05406683141081803,-0.0097601443846419,1
0.9775431872171586,-0.2679018648095348,0.09563205419812248,0.2513599407807107,3
0.8291299338640504,0.2024056545656048,0.04012641708219955,-0.3934476802940283,0
0.8342800034738062,0.2032700841854478,0.04188970874467801,-0.3965538352368759,0
0.8393843600849399,0.204275467558541,0.04314834932973899,-0.3990472666452259,0
0.8444578903479842,0.2054197428811707,0.04396946306596905,-0.4008918694979304,0
0.8495156528505093,0.2067024274925212,0.04442100829794171,-0.4020536693658582,0
0.8545730639785645,0.2081245469673501,0.04457197049764938,-0.4025005044007127,0
0.8596461135847335,0.2096885986618226,0.04449261477403521,-0.402201709420863,0
